epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
85,2026-04-22 18:05:12,25.8,0.1131,0.146328,4.22e-06,0.608307,0.865969,0.984656,0.936192,0.988506,0.823579,0.889766,0.111574,0.994212,0.901992,0.941492,0.130779,0.994511,0.886747,0.947301,0.14709,0.993922,0.921672,0.936192,0.120104,0.995485,0.790584,0.955899,0.851423,0
86,2026-04-22 18:05:38,25.7,0.122899,0.146916,3.81e-06,0.607445,0.866505,0.984683,0.941313,0.988543,0.822106,0.890621,0.109608,0.994231,0.900964,0.941962,0.129245,0.994914,0.893284,0.94301,0.148889,0.993557,0.912591,0.941313,0.116356,0.995333,0.792653,0.956009,0.850854,0
87,2026-04-22 18:06:04,25.8,0.120164,0.14629,3.43e-06,0.607688,0.866836,0.984592,0.940517,0.988541,0.820243,0.889942,0.112878,0.99423,0.899681,0.94157,0.131736,0.994729,0.895082,0.94302,0.147633,0.99374,0.90825,0.940517,0.121282,0.995385,0.791892,0.956099,0.852515,0
88,2026-04-22 18:06:30,25.8,0.118576,0.145803,3.07e-06,0.608803,0.867807,0.984689,0.941031,0.988569,0.822409,0.8906,0.113399,0.994244,0.901126,0.94195,0.132105,0.994832,0.895823,0.943278,0.14622,0.993666,0.910302,0.941031,0.122976,0.995379,0.794364,0.956292,0.852763,0
89,2026-04-22 18:06:55,25.7,0.120915,0.145541,2.74e-06,0.609593,0.867475,0.9848,0.944455,0.988624,0.823999,0.891672,0.113108,0.994272,0.902186,0.942562,0.131861,0.995377,0.894813,0.941089,0.147192,0.993178,0.913499,0.944455,0.121846,0.995259,0.794397,0.95625,0.851777,0
90,2026-04-22 18:07:21,25.7,0.117453,0.14614,2.44e-06,0.608735,0.867042,0.984727,0.936585,0.988513,0.82416,0.890142,0.111904,0.994216,0.902281,0.941695,0.130871,0.994292,0.893487,0.947302,0.145468,0.994147,0.915046,0.936585,0.121674,0.995551,0.794408,0.95659,0.850128,0
91,2026-04-22 18:07:47,25.9,0.124004,0.146035,2.17e-06,0.608558,0.867644,0.984765,0.94078,0.988592,0.823164,0.890933,0.111576,0.994256,0.901598,0.942137,0.130765,0.994768,0.895813,0.94391,0.148078,0.993753,0.911222,0.94078,0.119336,0.995433,0.794758,0.956539,0.851634,0
92,2026-04-22 18:08:13,25.7,0.116611,0.145841,1.93e-06,0.608528,0.866768,0.984763,0.94083,0.988622,0.823266,0.891054,0.111264,0.994271,0.901715,0.942212,0.130515,0.99497,0.891648,0.944013,0.148088,0.993582,0.915798,0.94083,0.118971,0.995394,0.792751,0.956071,0.851481,0
93,2026-04-22 18:08:38,25.8,0.116726,0.145475,1.71e-06,0.609215,0.866866,0.984766,0.939724,0.988619,0.823699,0.890935,0.11301,0.994269,0.902015,0.94215,0.13181,0.994853,0.891614,0.945022,0.146924,0.993695,0.916463,0.939724,0.121983,0.99543,0.79265,0.956171,0.851777,0
94,2026-04-22 18:09:04,25.8,0.117353,0.14583,1.52e-06,0.608557,0.866839,0.984785,0.941598,0.98862,0.823677,0.891206,0.110788,0.99427,0.901976,0.942298,0.129952,0.994958,0.895474,0.943417,0.143214,0.993592,0.912321,0.941598,0.122078,0.995371,0.794919,0.956495,0.849104,0
95,2026-04-22 18:09:30,25.8,0.116614,0.145744,1.36e-06,0.608423,0.866444,0.984703,0.942445,0.98864,0.821701,0.890869,0.1127,0.99428,0.900661,0.942098,0.131564,0.995188,0.892352,0.942153,0.147107,0.993383,0.912974,0.942445,0.12145,0.995334,0.792174,0.956069,0.851089,0
96,2026-04-22 18:09:56,25.8,0.117317,0.146102,1.23e-06,0.608432,0.866639,0.984746,0.941914,0.988626,0.822756,0.891005,0.111535,0.994273,0.901338,0.942178,0.130581,0.994983,0.895558,0.942847,0.144989,0.993573,0.910964,0.941914,0.121614,0.99537,0.794417,0.956268,0.84923,0
