epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
59,2026-04-27 16:52:54,28.2,0.124601,0.167905,3.67e-05,0.606679,0.869076,0.983525,0.934607,0.986824,0.813406,0.884714,0.121918,0.993355,0.894898,0.938454,0.138007,0.992185,0.909055,0.942777,0.145112,0.994548,0.886078,0.934607,0.131886,0.987207,0.79754,0.951299,0.85839,1
60,2026-04-27 16:53:24,28.2,0.115872,0.222681,3.52e-05,0.580429,0.713403,0.979592,0.90344,0.986466,0.777857,0.862126,0.101304,0.993173,0.872203,0.925215,0.12341,0.992553,0.833924,0.950079,0.133485,0.993806,0.920414,0.90344,0.120089,0.987235,0.748752,0.939326,0.452131,0
61,2026-04-27 16:53:52,28.1,0.111564,0.154906,3.37e-05,0.612254,0.863132,0.985915,0.949016,0.989462,0.8278,0.897795,0.111169,0.994696,0.903603,0.94584,0.130382,0.995266,0.906971,0.942941,0.147363,0.994132,0.903965,0.949016,0.119228,0.995365,0.812867,0.9595,0.81703,1
62,2026-04-27 16:54:22,28.2,0.121983,0.166736,3.23e-05,0.610011,0.819444,0.985567,0.948833,0.989338,0.822997,0.895392,0.111644,0.994632,0.900037,0.944452,0.131033,0.995604,0.900831,0.940457,0.148019,0.993672,0.905462,0.948833,0.119177,0.994482,0.810232,0.957956,0.690143,0
63,2026-04-27 16:54:50,28.3,0.116688,0.160332,3.08e-05,0.60769,0.873111,0.985384,0.950147,0.988828,0.832132,0.894229,0.096708,0.994374,0.906077,0.943838,0.116912,0.995833,0.900405,0.937999,0.151312,0.992926,0.916937,0.950147,0.100913,0.991733,0.819771,0.955583,0.84398,0
64,2026-04-27 16:55:18,28.4,0.104103,0.160142,2.94e-05,0.610303,0.831962,0.985333,0.945992,0.989044,0.823453,0.894216,0.113239,0.994483,0.90023,0.943763,0.131591,0.994588,0.912317,0.941873,0.146607,0.994388,0.892802,0.945992,0.121753,0.993712,0.813837,0.958019,0.72403,0
65,2026-04-27 16:55:47,28.3,0.112919,0.15833,2.80e-05,0.609742,0.821979,0.985157,0.952692,0.989399,0.81528,0.892532,0.121415,0.994662,0.894613,0.942769,0.137801,0.995686,0.914977,0.933381,0.146881,0.993648,0.879369,0.952692,0.130359,0.994023,0.810297,0.957416,0.698222,0
66,2026-04-27 16:56:14,27.6,0.114785,0.15355,2.67e-05,0.614825,0.857338,0.986231,0.953871,0.990151,0.826322,0.89931,0.118845,0.995044,0.901815,0.946603,0.136052,0.995595,0.921462,0.939739,0.147975,0.9945,0.886905,0.953871,0.127019,0.996508,0.819829,0.961385,0.790801,1
67,2026-04-27 16:56:43,27.7,0.108006,0.17299,2.53e-05,0.600214,0.847386,0.98239,0.95468,0.985727,0.825127,0.866929,0.108586,0.992794,0.901389,0.926562,0.127056,0.995946,0.911807,0.903237,0.146614,0.989695,0.895889,0.95468,0.115982,0.984811,0.811062,0.943797,0.787299,0
68,2026-04-27 16:57:11,28.1,0.107967,0.154705,2.40e-05,0.609155,0.86912,0.986372,0.952757,0.990078,0.83386,0.900199,0.093407,0.995007,0.906827,0.947117,0.10739,0.996582,0.893537,0.941869,0.116945,0.993445,0.924833,0.952757,0.09977,0.996539,0.817437,0.961314,0.828609,0
69,2026-04-27 16:57:39,27.9,0.121429,0.15784,2.27e-05,0.616085,0.815495,0.985966,0.949965,0.98946,0.841199,0.897585,0.109471,0.994694,0.911708,0.9457,0.126342,0.995868,0.910589,0.941961,0.143002,0.993534,0.916658,0.949965,0.12266,0.994726,0.830084,0.960358,0.656044,1
70,2026-04-27 16:58:08,27.7,0.114304,0.15821,2.14e-05,0.606183,0.873227,0.985675,0.94106,0.989123,0.829447,0.89217,0.096932,0.994524,0.904381,0.942499,0.114592,0.994455,0.913003,0.944416,0.14672,0.994604,0.900804,0.94106,0.102188,0.993344,0.819713,0.958156,0.841813,0
71,2026-04-27 16:58:35,27.3,0.109252,0.170894,2.02e-05,0.595954,0.860963,0.984362,0.956313,0.98823,0.818972,0.882999,0.085892,0.994072,0.897594,0.937007,0.099555,0.996388,0.912574,0.919368,0.147972,0.991776,0.888603,0.956313,0.090298,0.989337,0.809909,0.951076,0.821902,0
72,2026-04-27 16:59:04,28.0,0.121491,0.165382,1.89e-05,0.603623,0.865814,0.984227,0.9521,0.987681,0.822309,0.882125,0.106436,0.993792,0.899415,0.936289,0.123913,0.995796,0.901159,0.921983,0.143889,0.991811,0.901991,0.9521,0.118177,0.983394,0.808297,0.945675,0.84347,0
73,2026-04-27 16:59:32,28.3,0.110072,0.159646,1.78e-05,0.605435,0.857861,0.984427,0.952681,0.987879,0.827261,0.882047,0.106997,0.993893,0.902913,0.936097,0.12342,0.996081,0.900579,0.921768,0.146701,0.991729,0.909313,0.952681,0.116749,0.986255,0.813866,0.947335,0.812383,0
74,2026-04-27 16:59:59,27.3,0.110114,0.179845,1.66e-05,0.590022,0.823668,0.98222,0.943264,0.986108,0.769347,0.881896,0.118824,0.992987,0.859907,0.936337,0.13584,0.995296,0.840511,0.929929,0.148339,0.990708,0.892621,0.943264,0.12734,0.984256,0.763287,0.948255,0.759462,0
75,2026-04-27 17:00:27,28.3,0.1116,0.155139,1.55e-05,0.612687,0.850992,0.9855,0.943662,0.989099,0.824442,0.894587,0.119032,0.994509,0.901013,0.943931,0.13602,0.9953,0.890594,0.944605,0.144616,0.993726,0.916908,0.943662,0.131455,0.992073,0.805288,0.956247,0.79144,0
76,2026-04-27 17:00:55,27.9,0.113876,0.153348,1.44e-05,0.611227,0.875069,0.985719,0.942085,0.98914,0.830369,0.894745,0.108568,0.994531,0.905006,0.944043,0.12649,0.994306,0.912628,0.946373,0.150589,0.994765,0.90299,0.942085,0.114883,0.992954,0.82001,0.957148,0.848049,0
77,2026-04-27 17:01:24,28.3,0.120311,0.150411,1.34e-05,0.61735,0.867855,0.986086,0.952919,0.989528,0.834462,0.897764,0.119823,0.994729,0.907421,0.945691,0.136658,0.995915,0.909959,0.938846,0.145864,0.993552,0.908342,0.952919,0.131368,0.9935,0.822621,0.958151,0.822794,1
78,2026-04-27 17:01:53,27.9,0.106665,0.171132,1.24e-05,0.604137,0.824299,0.984576,0.953111,0.9877,0.821245,0.890204,0.100963,0.993803,0.898994,0.94133,0.117261,0.99604,0.890884,0.930159,0.129578,0.991587,0.913676,0.953111,0.110584,0.988569,0.814788,0.951757,0.706351,0
79,2026-04-27 17:02:21,28.3,0.106979,0.153327,1.14e-05,0.614985,0.868379,0.986421,0.948635,0.989627,0.841938,0.899581,0.103438,0.994779,0.912502,0.946787,0.120917,0.995482,0.911455,0.945377,0.144413,0.994086,0.916962,0.948635,0.108912,0.99467,0.829989,0.960492,0.814655,0
80,2026-04-27 17:02:50,28.5,0.110721,0.150464,1.05e-05,0.619818,0.872939,0.986284,0.94279,0.989392,0.843706,0.898036,0.117712,0.99466,0.913761,0.945914,0.134856,0.994678,0.912862,0.949529,0.147215,0.994652,0.917667,0.94279,0.126261,0.993856,0.834044,0.960208,0.824564,1
81,2026-04-27 17:03:19,28.1,0.107308,0.146706,9.56e-06,0.622071,0.873322,0.98668,0.952335,0.989872,0.843147,0.902255,0.120813,0.994903,0.913156,0.948303,0.13719,0.995853,0.911858,0.944561,0.145621,0.993963,0.917709,0.952335,0.132913,0.994487,0.833625,0.961634,0.824708,1
82,2026-04-27 17:03:49,28.4,0.101664,0.144813,8.71e-06,0.623158,0.862386,0.986793,0.951807,0.99008,0.845634,0.902457,0.121383,0.995009,0.914762,0.948423,0.13755,0.99621,0.90426,0.945328,0.144083,0.993818,0.928659,0.951807,0.134937,0.995204,0.832652,0.961834,0.792671,1
