epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
54,2026-04-22 15:21:56,20.5,0.124791,0.144628,4.43e-05,0.613278,0.827006,0.98825,0.957683,0.994096,0.804026,0.914524,0.121283,0.997034,0.888526,0.955084,0.137062,0.998272,0.875478,0.952996,0.148255,0.995806,0.909958,0.957683,0.131869,0.996805,0.769613,0.956468,0.754939,0
55,2026-04-22 15:22:16,20.5,0.124272,0.147507,4.28e-05,0.615177,0.809297,0.988443,0.960801,0.994209,0.809774,0.916021,0.119735,0.997091,0.892295,0.95592,0.135525,0.998165,0.89207,0.951565,0.148328,0.996027,0.899453,0.960801,0.127209,0.997005,0.780578,0.957285,0.690029,0
56,2026-04-22 15:22:37,20.6,0.115986,0.142736,4.12e-05,0.614207,0.841269,0.988699,0.959655,0.994366,0.807657,0.917393,0.117571,0.99717,0.890604,0.956664,0.133775,0.997609,0.896303,0.954226,0.150911,0.996737,0.892158,0.959655,0.124091,0.9971,0.777702,0.957621,0.788484,0
57,2026-04-22 15:22:58,20.6,0.125241,0.143191,3.97e-05,0.617285,0.8003,0.988839,0.961129,0.994315,0.813464,0.917709,0.120681,0.997144,0.89442,0.956819,0.136139,0.997989,0.896031,0.953088,0.149436,0.996308,0.899482,0.961129,0.128234,0.997061,0.784566,0.958607,0.657727,0
58,2026-04-22 15:23:18,20.6,0.126655,0.161029,3.82e-05,0.609036,0.721321,0.988323,0.957159,0.994031,0.802095,0.914702,0.110313,0.997002,0.887111,0.955176,0.127675,0.9965,0.915762,0.953666,0.126124,0.99751,0.866111,0.957159,0.136631,0.997085,0.779756,0.956154,0.428055,0
59,2026-04-22 15:23:39,20.5,0.119492,0.147599,3.67e-05,0.607481,0.84511,0.988192,0.965627,0.993798,0.80627,0.914071,0.102103,0.996884,0.889766,0.954853,0.11324,0.998227,0.903803,0.94481,0.119497,0.995552,0.882981,0.965627,0.107816,0.996967,0.77896,0.957066,0.799305,0
60,2026-04-22 15:23:59,20.5,0.116408,0.142821,3.52e-05,0.613741,0.852196,0.988427,0.964202,0.994063,0.806568,0.915356,0.119297,0.997017,0.890306,0.955591,0.135624,0.998302,0.899087,0.947585,0.150271,0.995743,0.887946,0.964202,0.126155,0.997024,0.777011,0.956304,0.823273,0
61,2026-04-22 15:24:20,20.5,0.118653,0.143002,3.37e-05,0.614759,0.8556,0.988821,0.966949,0.994136,0.815531,0.918132,0.110614,0.997054,0.896159,0.957113,0.125593,0.998095,0.914494,0.947825,0.146278,0.996021,0.883409,0.966949,0.117914,0.997079,0.79031,0.956944,0.819547,0
62,2026-04-22 15:24:40,20.5,0.12335,0.148177,3.23e-05,0.607386,0.854923,0.98884,0.954952,0.994485,0.813674,0.918505,0.089981,0.99723,0.895213,0.95734,0.100036,0.997491,0.885469,0.960259,0.123146,0.996975,0.910896,0.954952,0.092213,0.997142,0.780615,0.957484,0.826669,0
63,2026-04-22 15:25:01,20.4,0.113814,0.16941,3.08e-05,0.602909,0.786278,0.988615,0.961307,0.993657,0.821728,0.918461,0.068537,0.996813,0.900547,0.957357,0.087972,0.998457,0.885801,0.95384,0.071855,0.995182,0.919997,0.961307,0.116899,0.995556,0.793012,0.959074,0.606748,0
64,2026-04-22 15:25:21,20.5,0.103685,0.148207,2.94e-05,0.605603,0.855382,0.988592,0.967962,0.994326,0.803421,0.917117,0.096271,0.99715,0.887358,0.956542,0.107549,0.998307,0.910182,0.945906,0.122067,0.996003,0.873954,0.967962,0.099425,0.997048,0.780677,0.957071,0.828397,0
65,2026-04-22 15:25:42,20.5,0.118722,0.141965,2.80e-05,0.611952,0.852524,0.988912,0.965815,0.9945,0.807954,0.918725,0.109176,0.997237,0.89051,0.957365,0.120643,0.997958,0.910429,0.949513,0.151445,0.996524,0.877748,0.965815,0.115984,0.997171,0.786302,0.958416,0.812855,0
66,2026-04-22 15:26:02,20.5,0.123365,0.140206,2.67e-05,0.617436,0.866501,0.989125,0.963518,0.994464,0.815039,0.920227,0.117043,0.997219,0.895621,0.958226,0.131649,0.997738,0.906974,0.953423,0.152335,0.996707,0.890171,0.963518,0.123331,0.997137,0.791279,0.958723,0.849502,0
67,2026-04-22 15:26:23,20.5,0.110694,0.144124,2.53e-05,0.611,0.851239,0.988617,0.963564,0.994376,0.805277,0.916838,0.110885,0.997175,0.888903,0.956363,0.122922,0.997809,0.908,0.949741,0.153093,0.996548,0.877199,0.963564,0.116847,0.997273,0.783843,0.958559,0.811315,0
68,2026-04-22 15:26:43,20.5,0.121096,0.328173,2.40e-05,0.512008,0.539871,0.888141,0.971535,0.875178,0.773197,0.759988,0.002839,0.933065,0.867762,0.862847,0.005534,0.998316,0.90647,0.77726,0.002848,0.876466,0.841156,0.971535,0.130549,0.81567,0.758034,0.848624,0.012954,0
